"","Date","Flow","Value"
"124",2001-10-15,31.5732493972647,NA
"125",2001-10-16,28.8326537956349,NA
"126",2001-10-17,28.8326537956349,NA
"127",2001-10-18,28.1219897936298,NA
"128",2001-10-19,27.5128492204826,NA
"129",2001-10-20,26.8021852184775,NA
"130",2001-10-21,25.5839040721831,NA
"131",2001-10-22,25.3808572144673,NA
"132",2001-10-23,24.7721379427552,NA
"133",2001-10-24,23.2492606102088,NA
"134",2001-10-25,22.0317081273169,NA
"135",2001-10-26,20.9152491366836,NA
"136",2001-10-27,21.0167794722986,NA
"137",2001-10-28,21.0167794722986,NA
"138",2001-10-29,20.6110086626651,NA
"139",2001-10-30,21.1183098079136,NA
"140",2001-10-31,22.3359140790911,NA
"141",2001-11-01,21.9301795184352,NA
"142",2001-11-02,22.0317081273169,NA
"143",2001-11-03,22.4374409612688,NA
"144",2001-11-04,22.9450753721572,NA
"145",2001-11-05,24.9751882537614,NA
"146",2001-11-06,24.9751882537614,NA
"147",2001-11-07,25.3808572144673,NA
"148",2001-11-08,25.2793337856095,NA
"149",2001-11-09,27.8174195070562,NA
"150",2001-11-10,26.1930446453303,NA
"151",2001-11-11,27.0052320761932,NA
"152",2001-11-12,25.3808572144673,NA
"153",2001-11-13,24.1629870097367,NA
"154",2001-11-14,27.4113257916247,NA
"155",2001-11-15,115.728835730498,NA
"156",2001-11-16,406.066090282449,NA
"157",2001-11-17,149.2292881788,NA
"158",2001-11-18,99.1816425514883,NA
"159",2001-11-19,83.0405154627609,NA
"160",2001-11-20,71.8749203616535,NA
"161",2001-11-21,64.1595334301765,NA
"162",2001-11-22,61.3170224554219,NA
"163",2001-11-23,59.8957669680445,NA
"164",2001-11-24,56.3426282496012,NA
"165",2001-11-25,54.4147069513547,NA
"166",2001-11-26,53.2979872191441,NA
"167",2001-11-27,52.688867365211,NA
"168",2001-11-28,57.6623654878802,NA
"169",2001-11-29,54.1101470243882,NA
"170",2001-11-30,51.9782275356224,NA
"171",2001-12-01,51.0645477547228,NA
"172",2001-12-02,50.7599878277562,NA
"173",2001-12-03,48.932628265957,NA
"174",2001-12-04,46.6991888015357,NA
"175",2001-12-05,44.770309264081,27
"176",2001-12-06,43.9581494588369,NA
"177",2001-12-07,44.0596694344924,NA
"178",2001-12-08,46.1915889232582,NA
"179",2001-12-09,45.5824690693251,NA
"180",2001-12-10,42.2323098726932,NA
"181",2001-12-11,36.1411113333625,NA
"182",2001-12-12,36.5471912359845,NA
"183",2001-12-13,37.4608710168841,NA
"184",2001-12-14,36.445671260329,NA
"185",2001-12-15,36.0395913577069,NA
"186",2001-12-16,38.9836706517168,NA
"187",2001-12-17,36.5471912359845,NA
"188",2001-12-18,36.0395913577069,NA
"189",2001-12-19,34.2128136555569,NA
"190",2001-12-20,32.4869447174427,NA
"191",2001-12-21,33.2991183353788,NA
"192",2001-12-22,31.8778145039907,NA
"193",2001-12-23,30.4565106726026,NA
"194",2001-12-24,31.5732493972647,NA
"195",2001-12-25,30.0504238636345,NA
"196",2001-12-26,30.2534672681186,NA
"197",2001-12-27,30.5580323748446,NA
"198",2001-12-28,29.1372240822085,NA
"199",2001-12-29,27.3098023627668,NA
"200",2001-12-30,27.9189429359141,NA
"201",2001-12-31,27.3098023627668,NA
"202",2002-01-01,27.4113257916247,NA
"203",2002-01-02,26.2945680741882,NA
"204",2002-01-03,25.3808572144673,NA
"205",2002-01-04,25.5839040721831,NA
"206",2002-01-05,24.9751882537614,NA
"207",2002-01-06,24.5690876317491,NA
"208",2002-01-07,22.4374409612688,NA
"209",2002-01-08,21.6255936917903,NA
"210",2002-01-09,21.422536474027,NA
"211",2002-01-10,22.2343871969134,NA
"212",2002-01-11,21.422536474027,NA
"213",2002-01-12,22.4374409612688,NA
"214",2002-01-13,22.7420216078019,NA
"215",2002-01-14,21.3213704791435,NA
"216",2002-01-15,20.9152491366836,NA
"217",2002-01-16,20.2048804131545,NA
"218",2002-01-17,21.5240650829087,NA
"219",2002-01-18,21.8286509095536,NA
"220",2002-01-19,21.6255936917903,NA
"221",2002-01-20,21.8286509095536,NA
"222",2002-01-21,21.3213704791435,NA
"223",2002-01-22,20.5094766002875,NA
"224",2002-01-23,22.3359140790911,NA
"225",2002-01-24,25.1782385647676,NA
"226",2002-01-25,23.7568863877243,NA
"227",2002-01-26,23.1477354547057,NA
"228",2002-01-27,22.7420216078019,NA
"229",2002-01-28,22.3359140790911,NA
"230",2002-01-29,22.3359140790911,NA
"231",2002-01-30,24.6706127872521,NA
"232",2002-01-31,27.6143726493405,NA
"233",2002-02-01,26.4976149319039,NA
"234",2002-02-02,25.6854275010409,NA
"235",2002-02-03,23.8584115432274,NA
"236",2002-02-04,25.8884743587567,NA
"237",2002-02-05,30.7610757793286,NA
"238",2002-02-06,31.5732493972647,NA
"239",2002-02-07,28.9341772244928,NA
"240",2002-02-08,26.396091503046,NA
"241",2002-02-09,24.8736630982583,NA
"242",2002-02-10,24.2645121652398,NA
"243",2002-02-11,24.467562476246,NA
"244",2002-02-12,24.6706127872521,NA
"245",2002-02-13,23.7568863877243,NA
"246",2002-02-14,23.6553612322212,NA
"247",2002-02-15,23.3507857657119,NA
"248",2002-02-16,23.3507857657119,NA
"249",2002-02-17,23.2492606102088,NA
"250",2002-02-18,23.452310921215,NA
"251",2002-02-19,23.7568863877243,NA
"252",2002-02-20,22.3359140790911,NA
"253",2002-02-21,22.5389678434465,NA
"254",2002-02-22,21.9301795184352,NA
"255",2002-02-23,21.727122300672,NA
"256",2002-02-24,20.4079445379098,NA
"257",2002-02-25,21.2198401435285,NA
"258",2002-02-26,23.2492606102088,NA
"259",2002-02-27,22.3359140790911,NA
"260",2002-02-28,23.6553612322212,NA
"261",2002-03-01,22.3359140790911,NA
"262",2002-03-02,24.5690876317491,NA
"263",2002-03-03,24.3660373207429,NA
"264",2002-03-04,21.3213704791435,NA
"265",2002-03-05,21.3213704791435,NA
"266",2002-03-06,20.5094766002875,NA
"267",2002-03-07,21.422536474027,NA
"268",2002-03-08,22.8435484899796,NA
"269",2002-03-09,23.8584115432274,NA
"270",2002-03-10,22.6404947256242,NA
"271",2002-03-11,21.5240650829087,NA
"272",2002-03-12,19.0890016542854,NA
"273",2002-03-13,18.6828526829176,NA
"274",2002-03-14,18.5813154400757,NA
"275",2002-03-15,20.5094766002875,NA
"276",2002-03-16,21.8286509095536,NA
"277",2002-03-17,22.1332367361985,NA
"278",2002-03-18,22.7420216078019,NA
"279",2002-03-19,37.9684708951617,NA
"280",2002-03-20,29.8473804591505,NA
"281",2002-03-21,24.2645121652398,NA
"282",2002-03-22,21.6255936917903,NA
"283",2002-03-23,19.4944875205862,NA
"284",2002-03-24,17.1612533036637,NA
"285",2002-03-25,19.0890016542854,NA
"286",2002-03-26,18.8859271686015,NA
"287",2002-03-27,16.8566156710543,NA
"288",2002-03-28,16.5519780384449,NA
"289",2002-03-29,17.0597074261273,NA
"290",2002-03-30,31.8778145039907,NA
"291",2002-03-31,30.4565106726026,NA
"292",2002-04-01,25.3808572144673,NA
"293",2002-04-02,20.3064124755321,16
"294",2002-04-03,23.1477354547057,NA
"295",2002-04-04,21.727122300672,NA
"296",2002-04-05,20.8140727874205,NA
"297",2002-04-06,22.3359140790911,NA
"298",2002-04-07,22.5389678434465,NA
"299",2002-04-08,21.3213704791435,NA
"300",2002-04-09,19.9006226772651,NA
"301",2002-04-10,19.7990888880954,NA
"302",2002-04-11,18.8859271686015,NA
"303",2002-04-12,17.5665405172744,NA
"304",2002-04-13,16.7550697935178,NA
"305",2002-04-14,20.4079445379098,NA
"306",2002-04-15,18.8859271686015,NA
"307",2002-04-16,21.727122300672,NA
"308",2002-04-17,19.2920761399693,NA
"309",2002-04-18,20.0021564664348,NA
"310",2002-04-19,18.8859271686015,NA
"311",2002-04-20,18.4797781972337,NA
"312",2002-04-21,20.4079445379098,NA
"313",2002-04-22,18.2773253936959,NA
"314",2002-04-23,16.5519780384449,NA
"315",2002-04-24,16.5519780384449,NA
"316",2002-04-25,15.8419651580806,NA
"317",2002-04-26,15.1318797807372,NA
"318",2002-04-27,13.6103878507627,NA
"319",2002-04-28,13.5088177921749,NA
"320",2002-04-29,13.3056776749994,NA
"321",2002-04-30,12.8993974406482,NA
"322",2002-05-01,13.2041076164116,NA
"323",2002-05-02,12.5946872648849,NA
"324",2002-05-03,12.2908131905759,NA
"325",2002-05-04,12.1892362220587,NA
"326",2002-05-05,11.6813513794729,NA
"327",2002-05-06,10.9710589229951,NA
"328",2002-05-07,10.9710589229951,NA
"329",2002-05-08,10.768440574622,NA
"330",2002-05-09,10.3620843265231,NA
"331",2002-05-10,9.83432295445947,NA
"332",2002-05-11,9.3266689633623,NA
"333",2002-05-12,8.95075746919628,NA
"334",2002-05-13,8.55481741705419,NA
"335",2002-05-14,8.39225556589876,NA
"336",2002-05-15,8.1992133676517,NA
"337",2002-05-16,7.81326185183338,NA
"338",2002-05-17,7.6913383899062,NA
"339",2002-05-18,6.84803444490988,NA
"340",2002-05-19,6.533065501598,NA
"341",2002-05-20,6.29937886623758,NA
"342",2002-05-21,6.05553194238322,NA
"343",2002-05-22,5.6591844433482,NA
"344",2002-05-23,5.4458220137067,NA
"345",2002-05-24,5.35438097243178,NA
"346",2002-05-25,5.10037808000143,NA
"347",2002-05-26,5.64902432765098,NA
"348",2002-05-27,5.4458220137067,NA
"349",2002-05-28,6.1774554043104,NA
"350",2002-05-29,4.80573472478222,NA
"351",2002-05-30,4.56189194804909,NA
"352",2002-05-31,4.16557659040843,NA
"353",2002-06-01,3.87093824620881,NA
"354",2002-06-02,3.89125813201568,NA
"355",2002-06-03,4.30781579105652,NA
"356",2002-06-04,3.71853910265728,NA
"357",2002-06-05,3.60677973071949,7
"358",2002-06-06,3.91157801782255,NA
"359",2002-06-07,5.7303052532287,NA
"360",2002-06-08,5.89296732648031,NA
"361",2002-06-09,4.94797634454322,NA
"362",2002-06-10,4.66349310502123,NA
"363",2002-06-11,4.22653624782904,NA
"364",2002-06-12,4.84637518757108,NA
"365",2002-06-13,4.24685613363591,NA
"366",2002-06-14,3.74901893136759,NA
"367",2002-06-15,3.75917887427102,NA
"368",2002-06-16,3.57629990200919,NA
"369",2002-06-17,3.87093824620881,NA
"370",2002-06-18,4.05381721847064,NA
"371",2002-06-19,3.76933881717446,NA
"372",2002-06-20,3.58645984491262,NA
"373",2002-06-21,3.4645405300714,NA
"374",2002-06-22,2.66181449906974,NA
"375",2002-06-23,1.54415374277599,NA
"376",2002-06-24,0.721196476471808,NA
"377",2002-06-25,0.558673326844358,NA
"378",2002-06-26,0.904035019802689,NA
"379",2002-06-27,0.650092598509799,NA
"380",2002-06-28,1.10732077606962,NA
"381",2002-06-29,0.700881082768377,NA
"382",2002-06-30,0.782142657582101,NA
"383",2002-07-01,1.05652624505726,NA
"384",2002-07-02,2.11305249011451,NA
"385",2002-07-03,5.48646247649556,NA
"386",2002-07-04,120.804661859029,NA
"387",2002-07-05,783.707554245127,NA
"388",2002-07-06,199.987549464106,NA
"389",2002-07-07,120.804661859029,NA
"390",2002-07-08,81.6192841467723,NA
"391",2002-07-09,61.2155042063235,NA
"392",2002-07-10,48.526548363335,NA
"393",2002-07-11,39.7958304569609,NA
"394",2002-07-12,34.6189004645249,NA
"395",2002-07-13,31.3702059927807,NA
"396",2002-07-14,35.431074082461,NA
"397",2002-07-15,28.9341772244928,NA
"398",2002-07-16,29.7458587569085,NA
"399",2002-07-17,28.4265600802034,NA
"400",2002-07-18,26.0915212164724,NA
"401",2002-07-19,25.2793337856095,NA
"402",2002-07-20,22.8435484899796,NA
"403",2002-07-21,21.5240650829087,NA
"404",2002-07-22,20.9152491366836,NA
"405",2002-07-23,20.5094766002875,NA
"406",2002-07-24,19.7990888880954,NA
"407",2002-07-25,17.8711626071693,NA
"408",2002-07-26,15.4365485011547,NA
"409",2002-07-27,14.8272110603197,NA
"410",2002-07-28,14.3204040271136,NA
"411",2002-07-29,14.2188408779852,NA
"412",2002-07-30,16.7550697935178,NA
"413",2002-07-31,14.9287673004589,NA
"414",2002-08-01,13.9141514305998,NA
"415",2002-08-02,14.0157145797282,NA
"416",2002-08-03,13.2041076164116,NA
"417",2002-08-04,13.2041076164116,NA
"418",2002-08-05,11.5797744109558,NA
"419",2002-08-06,11.1742266808283,NA
"420",2002-08-07,10.6668515125973,NA
"421",2002-08-08,10.8700296366468,NA
"422",2002-08-09,11.1742266808283,NA
"423",2002-08-10,11.4789783175782,NA
"424",2002-08-11,10.768440574622,NA
"425",2002-08-12,9.47906551505123,NA
"426",2002-08-13,8.77804137728216,NA
"427",2002-08-14,8.46337637577926,NA
"428",2002-08-15,8.16873302056006,NA
"429",2002-08-16,8.68689892111797,NA
"430",2002-08-17,8.07729197928513,NA
"431",2002-08-18,7.25444598466714,NA
"432",2002-08-19,6.73627127147663,NA
"433",2002-08-20,6.52290521310407,NA
"434",2002-08-21,6.5635463670798,NA
"435",2002-08-22,5.791364441541,NA
"436",2002-08-23,5.55758328637606,NA
"437",2002-08-24,4.90733588175436,NA
"438",2002-08-25,4.62285264223237,NA
"439",2002-08-26,4.08429704718095,NA
"440",2002-08-27,3.35278115813361,NA
"441",2002-08-28,3.38326098684392,NA
"442",2002-08-29,3.28166155780957,NA
"443",2002-08-30,3.45438058716796,NA
"444",2002-08-31,2.87526384167216,NA
"445",2002-09-01,2.71261248569321,NA
"446",2002-09-02,2.80404886161545,NA
"447",2002-09-03,2.99718315651338,NA
"448",2002-09-04,2.75325087499198,NA
"449",2002-09-05,2.4078245659524,NA
"450",2002-09-06,2.28590939805608,NA
"451",2002-09-07,2.15368811492441,NA
"452",2002-09-08,3.49502035878171,NA
"453",2002-09-09,4.11477687589125,NA
"454",2002-09-10,3.38326098684392,NA
"455",2002-09-11,2.68213369371913,NA
"456",2002-09-12,2.84468725091423,NA
"457",2002-09-13,2.55005892849811,NA
"458",2002-09-14,2.69229329104382,NA
"459",2002-09-15,2.69229329104382,NA
"460",2002-09-16,3.28166155780957,NA
"461",2002-09-17,3.50518030168514,NA
"462",2002-09-18,3.71853910265728,NA
"463",2002-09-19,4.0131774468569,NA
"464",2002-09-20,3.76933881717446,NA
"465",2002-09-21,3.74901893136759,NA
"466",2002-09-22,3.86077830330537,NA
"467",2002-09-23,3.98269761814659,NA
"468",2002-09-24,4.12493681879469,NA
"469",2002-09-25,4.40949021259088,NA
"470",2002-09-26,4.55173183235187,NA
"471",2002-09-27,4.48061102247137,NA
"472",2002-09-28,4.4298104439853,NA
"473",2002-09-29,4.63301275792958,NA
"474",2002-09-30,4.86669541896551,NA
"475",2002-10-01,5.7303052532287,NA
"476",2002-10-02,5.75062548462312,NA
"477",2002-10-03,6.10633338485288,NA
"478",2002-10-04,5.91328790346818,NA
"479",2002-10-05,5.080057848607,NA
"480",2002-10-06,4.81589484047944,NA
"481",2002-10-07,6.27905828924971,NA
"482",2002-10-08,11.1742266808283,NA
"483",2002-10-09,8.54465730135697,NA
"484",2002-10-10,7.43733117755791,NA
"485",2002-10-11,7.89440989673528,NA
"486",2002-10-12,9.3266689633623,NA
"487",2002-10-13,9.90543892623759,NA
"488",2002-10-14,11.4789783175782,NA
"489",2002-10-15,11.7829283479901,NA
"490",2002-10-16,11.0726428019117,NA
"491",2002-10-17,10.8700296366468,NA
"492",2002-10-18,11.8845053165073,NA
"493",2002-10-19,18.2773253936959,NA
"494",2002-10-20,13.6103878507627,NA
"495",2002-10-21,15.7404140993749,NA
"496",2002-10-22,17.1612533036637,NA
"497",2002-10-23,25.2793337856095,NA
"498",2002-10-24,48.6280683389905,NA
"499",2002-10-25,57.2562924914866,NA
"500",2002-10-26,66.7990079067344,NA
"501",2002-10-27,69.1339276359972,NA
"502",2002-10-28,61.2155042063235,NA
"503",2002-10-29,53.8055870974216,NA
"504",2002-10-30,48.6280683389905,NA
"505",2002-10-31,45.9885489719472,NA
"506",2002-11-01,46.6991888015357,NA
"507",2002-11-02,51.7751875843114,NA
"508",2002-11-03,50.5569478764452,NA
"509",2002-11-04,49.3387081685791,NA
"510",2002-11-05,45.6839890449806,NA
"511",2002-11-06,41.7247099944156,NA
"512",2002-11-07,39.0851906273723,NA
"513",2002-11-08,37.8669509195062,NA
"514",2002-11-09,38.5775907490947,NA
"515",2002-11-10,39.3897505543388,NA
"516",2002-11-11,39.4912705299944,NA
"517",2002-11-12,37.9684708951617,NA
"518",2002-11-13,36.0395913577069,NA
"519",2002-11-14,35.634117486945,NA
"520",2002-11-15,34.4158570600409,NA
"521",2002-11-16,33.0960749308948,NA
"522",2002-11-17,31.6747710995067,NA
"523",2002-11-18,30.5580323748446,NA
"524",2002-11-19,29.7458587569085,NA
"525",2002-11-20,29.0357006533506,NA
"526",2002-11-21,27.8174195070562,NA
"527",2002-11-22,27.1067555050511,NA
"528",2002-11-23,25.6854275010409,NA
"529",2002-11-24,26.0915212164724,NA
"530",2002-11-25,26.1930446453303,NA
"531",2002-11-26,26.2945680741882,NA
"532",2002-11-27,25.1782385647676,NA
"533",2002-11-28,23.3507857657119,NA
"534",2002-11-29,23.6553612322212,NA
"535",2002-11-30,23.9599366987305,NA
"536",2002-12-01,22.7420216078019,NA
"537",2002-12-02,22.3359140790911,NA
"538",2002-12-03,25.3808572144673,NA
"539",2002-12-04,27.0052320761932,NA
"540",2002-12-05,25.7869509298988,NA
"541",2002-12-06,24.9751882537614,NA
"542",2002-12-07,24.0614618542336,NA
"543",2002-12-08,25.2793337856095,NA
"544",2002-12-09,28.731130366777,50
"545",2002-12-10,28.0204663647719,NA
"546",2002-12-11,26.9037086473354,NA
"547",2002-12-12,25.1782385647676,NA
"548",2002-12-13,23.0462102992026,NA
"549",2002-12-14,22.4374409612688,NA
"550",2002-12-15,22.3359140790911,NA
"551",2002-12-16,22.3359140790911,NA
"552",2002-12-17,22.1332367361985,NA
"553",2002-12-18,22.0317081273169,NA
"554",2002-12-19,21.3213704791435,NA
"555",2002-12-20,21.0167794722986,NA
"556",2002-12-21,20.2048804131545,NA
"557",2002-12-22,19.2920761399693,NA
"558",2002-12-23,20.4079445379098,NA
"559",2002-12-24,20.8140727874205,NA
"560",2002-12-25,20.8140727874205,NA
"561",2002-12-26,21.422536474027,NA
"562",2002-12-27,20.6110086626651,NA
"563",2002-12-28,19.6975550989257,NA
"564",2002-12-29,20.2048804131545,NA
"565",2002-12-30,21.727122300672,NA
"566",2002-12-31,21.0167794722986,NA
"567",2003-01-01,20.5094766002875,NA
"568",2003-01-02,19.9006226772651,NA
"569",2003-01-03,19.9006226772651,NA
"570",2003-01-04,19.4944875205862,NA
"571",2003-01-05,19.2920761399693,NA
"572",2003-01-06,19.2920761399693,NA
"573",2003-01-07,19.2920761399693,NA
"574",2003-01-08,19.2920761399693,NA
"575",2003-01-09,19.4944875205862,NA
"576",2003-01-10,19.2920761399693,NA
"577",2003-01-11,19.4944875205862,NA
"578",2003-01-12,20.9152491366836,NA
"579",2003-01-13,21.3213704791435,NA
"580",2003-01-14,21.0167794722986,NA
"581",2003-01-15,20.3064124755321,NA
"582",2003-01-16,18.2773253936959,NA
"583",2003-01-17,16.2481693929031,NA
"584",2003-01-18,16.2481693929031,NA
"585",2003-01-19,15.8419651580806,NA
"586",2003-01-20,15.6388630406693,NA
"587",2003-01-21,15.2334360208764,NA
"588",2003-01-22,16.348886283372,NA
"589",2003-01-23,16.5519780384449,NA
"590",2003-01-24,17.1612533036637,NA
"591",2003-01-25,18.6828526829176,NA
"592",2003-01-26,18.8859271686015,NA
"593",2003-01-27,17.972703303801,NA
"594",2003-01-28,16.8566156710543,NA
"595",2003-01-29,16.8566156710543,NA
"596",2003-01-30,17.3634591240111,NA
"597",2003-01-31,16.6535239159814,NA
"598",2003-02-01,16.0450672754919,NA
"599",2003-02-02,16.5519780384449,NA
"600",2003-02-03,16.4504321609084,NA
"601",2003-02-04,16.1466183341975,NA
"602",2003-02-05,17.5665405172744,NA
"603",2003-02-06,17.4649998206427,NA
"604",2003-02-07,17.4649998206427,NA
"605",2003-02-08,17.1612533036637,NA
"606",2003-02-09,16.8566156710543,NA
"607",2003-02-10,16.1466183341975,NA
"608",2003-02-11,15.4365485011547,NA
"609",2003-02-12,15.2334360208764,NA
"610",2003-02-13,15.2334360208764,NA
"611",2003-02-14,16.6535239159814,NA
"612",2003-02-15,19.4944875205862,NA
"613",2003-02-16,19.9006226772651,NA
"614",2003-02-17,17.3634591240111,NA
"615",2003-02-18,16.8566156710543,NA
"616",2003-02-19,17.1612533036637,NA
"617",2003-02-20,19.2920761399693,NA
"618",2003-02-21,22.4374409612688,NA
"619",2003-02-22,23.9599366987305,NA
"620",2003-02-23,22.7420216078019,NA
"621",2003-02-24,22.1332367361985,NA
"622",2003-02-25,20.3064124755321,NA
"623",2003-02-26,20.6110086626651,NA
"624",2003-02-27,19.596021309756,NA
"625",2003-02-28,19.3929537314165,NA
"626",2003-03-01,19.1905388971273,NA
"627",2003-03-02,20.0021564664348,NA
"628",2003-03-03,21.2198401435285,NA
"629",2003-03-04,20.1033483507768,NA
"630",2003-03-05,20.7125407250428,NA
"631",2003-03-06,20.2048804131545,1
"632",2003-03-07,18.9874644114435,NA
"633",2003-03-08,18.5813154400757,NA
"634",2003-03-09,19.4944875205862,NA
"635",2003-03-10,18.7843899257596,NA
"636",2003-03-11,20.2048804131545,NA
"637",2003-03-12,19.3929537314165,NA
"638",2003-03-13,21.3213704791435,NA
"639",2003-03-14,19.2920761399693,NA
"640",2003-03-15,21.727122300672,NA
"641",2003-03-16,22.2343871969134,NA
"642",2003-03-17,22.6404947256242,NA
"643",2003-03-18,23.452310921215,NA
"644",2003-03-19,23.0462102992026,NA
"645",2003-03-20,23.1477354547057,NA
"646",2003-03-21,21.6255936917903,NA
"647",2003-03-22,30.5580323748446,NA
"648",2003-03-23,30.9641191838126,NA
"649",2003-03-24,29.3402709399242,NA
"650",2003-03-25,27.9189429359141,NA
"651",2003-03-26,26.5991383607618,NA
"652",2003-03-27,26.5991383607618,NA
"653",2003-03-28,26.8021852184775,NA
"654",2003-03-29,26.2945680741882,NA
"655",2003-03-30,24.3660373207429,NA
"656",2003-03-31,24.3660373207429,NA
"657",2003-04-01,23.3507857657119,NA
"658",2003-04-02,23.1477354547057,NA
"659",2003-04-03,22.4374409612688,NA
"660",2003-04-04,22.7420216078019,NA
"661",2003-04-05,23.6553612322212,NA
"662",2003-04-06,21.727122300672,NA
"663",2003-04-07,21.727122300672,NA
"664",2003-04-08,22.4374409612688,NA
"665",2003-04-09,21.2198401435285,NA
"666",2003-04-10,20.6110086626651,NA
"667",2003-04-11,19.596021309756,NA
"668",2003-04-12,18.7843899257596,NA
"669",2003-04-13,17.972703303801,NA
"670",2003-04-14,18.6828526829176,NA
"671",2003-04-15,19.2920761399693,NA
