"","Date","Flow","Value"
"72",2001-03-13,201.255502216822,NA
"73",2001-03-14,202.251816584232,NA
"74",2001-03-15,202.251816584232,NA
"75",2001-03-16,195.277616012362,NA
"76",2001-03-17,191.292358542722,NA
"77",2001-03-18,216.200217727972,NA
"78",2001-03-19,204.244445319052,NA
"79",2001-03-20,197.270244747182,NA
"80",2001-03-21,202.251816584232,NA
"81",2001-03-22,236.127489145099,NA
"82",2001-03-23,231.145896547101,NA
"83",2001-03-24,225.167985429503,NA
"84",2001-03-25,217.196532095382,NA
"85",2001-03-26,214.207588993152,NA
"86",2001-03-27,246.090674341094,NA
"87",2001-03-28,236.127489145099,NA
"88",2001-03-29,228.156940988302,NA
"89",2001-03-30,215.203903360562,NA
"90",2001-03-31,210.222331523512,NA
"91",2001-04-01,211.218645890922,NA
"92",2001-04-02,209.226017156102,NA
"93",2001-04-03,209.226017156102,NA
"94",2001-04-04,205.240759686462,NA
"95",2001-04-05,203.248130951642,NA
"96",2001-04-06,201.255502216822,NA
"97",2001-04-07,199.262873482002,NA
"98",2001-04-08,198.266559114592,NA
"99",2001-04-09,196.273930379772,NA
"100",2001-04-10,191.292358542722,NA
"101",2001-04-11,202.251816584232,NA
"102",2001-04-12,184.318157970852,NA
"103",2001-04-13,182.325529236032,NA
"104",2001-04-14,184.318157970852,NA
"105",2001-04-15,186.310786705672,NA
"106",2001-04-16,176.346908097082,NA
"107",2001-04-17,175.350597881844,NA
"108",2001-04-18,170.369046805656,NA
"109",2001-04-19,171.365357020893,NA
"110",2001-04-20,172.361667236131,NA
"111",2001-04-21,170.369046805656,NA
"112",2001-04-22,171.365357020893,NA
"113",2001-04-23,201.255502216822,NA
"114",2001-04-24,190.296044175312,NA
"115",2001-04-25,173.357977451369,NA
"116",2001-04-26,169.372736590418,NA
"117",2001-04-27,165.387495729467,NA
"118",2001-04-28,162.398565083754,NA
"119",2001-04-29,154.428083361852,NA
"120",2001-04-30,152.435462931376,NA
"121",2001-05-01,152.435462931376,NA
"122",2001-05-02,148.450222070425,NA
"123",2001-05-03,145.461291424712,NA
"124",2001-05-04,201.255502216822,NA
"125",2001-05-05,268.009681772285,NA
"126",2001-05-06,197.270244747182,NA
"127",2001-05-07,174.354287666607,NA
"128",2001-05-08,171.365357020893,NA
"129",2001-05-09,225.167985429503,NA
"130",2001-05-10,174.354287666607,NA
"131",2001-05-11,166.383805944705,NA
"132",2001-05-12,171.365357020893,NA
"133",2001-05-13,172.361667236131,NA
"134",2001-05-14,169.372736590418,NA
"135",2001-05-15,166.383805944705,NA
"136",2001-05-16,165.387495729467,NA
"137",2001-05-17,157.417014007565,NA
"138",2001-05-18,153.431773146614,NA
"139",2001-05-19,146.45760163995,NA
"140",2001-05-20,145.461291424712,NA
"141",2001-05-21,147.453911855187,NA
"142",2001-05-22,150.442842500901,NA
"143",2001-05-23,152.435462931376,NA
"144",2001-05-24,159.40963443804,NA
"145",2001-05-25,165.387495729467,NA
"146",2001-05-26,166.383805944705,NA
"147",2001-05-27,168.37642637518,NA
"148",2001-05-28,162.398565083754,NA
"149",2001-05-29,158.413324222803,NA
"150",2001-05-30,153.431773146614,NA
"151",2001-05-31,171.365357020893,NA
"152",2001-06-01,166.383805944705,NA
"153",2001-06-02,117.563135541327,NA
"154",2001-06-03,99.6268694466895,NA
"155",2001-06-04,93.6461350350308,NA
"156",2001-06-05,89.658577489951,NA
"157",2001-06-06,84.6747222771441,NA
"158",2001-06-07,90.654783906506,NA
"159",2001-06-08,94.6423705141269,NA
"160",2001-06-09,97.6335182709962,NA
"161",2001-06-10,107.5988126773,NA
"162",2001-06-11,115.570540023677,NA
"163",2001-06-12,120.552531224363,NA
"164",2001-06-13,119.556229313418,NA
"165",2001-06-14,116.566837782502,NA
"166",2001-06-15,122.545135046253,NA
"167",2001-06-16,112.581646747203,NA
"168",2001-06-17,122.545135046253,NA
"169",2001-06-18,124.537738868144,NA
"170",2001-06-19,130.516094263847,NA
"171",2001-06-20,110.588590346116,NA
"172",2001-06-21,104.609520804228,NA
"173",2001-06-22,107.5988126773,NA
"174",2001-06-23,108.595550555327,NA
"175",2001-06-24,113.577944506028,NA
"176",2001-06-25,123.541436957198,NA
"177",2001-06-26,114.574242264852,NA
"178",2001-06-27,107.5988126773,NA
"179",2001-06-28,104.609520804228,NA
"180",2001-06-29,103.613239653712,NA
"181",2001-06-30,103.613239653712,NA
"182",2001-07-01,103.613239653712,NA
"183",2001-07-02,128.522946511924,NA
"184",2001-07-03,111.584883952837,NA
"185",2001-07-04,107.5988126773,NA
"186",2001-07-05,105.606242072165,NA
"187",2001-07-06,105.606242072165,NA
"188",2001-07-07,102.616530843711,NA
"189",2001-07-08,99.6268694466895,NA
"190",2001-07-09,100.623138141156,NA
"191",2001-07-10,99.6268694466895,NA
"192",2001-07-11,100.623138141156,NA
"193",2001-07-12,100.623138141156,NA
"194",2001-07-13,98.6297786615166,NA
"195",2001-07-14,97.6335182709962,NA
"196",2001-07-15,101.620253845229,NA
"197",2001-07-16,101.620253845229,NA
"198",2001-07-17,97.6335182709962,NA
"199",2001-07-18,94.6423705141269,NA
"200",2001-07-19,93.6461350350308,NA
"201",2001-07-20,96.6360496688445,NA
"202",2001-07-21,97.6335182709962,NA
"203",2001-07-22,100.623138141156,NA
"204",2001-07-23,98.6297786615166,NA
"205",2001-07-24,98.6297786615166,NA
"206",2001-07-25,96.6360496688445,NA
"207",2001-07-26,95.6398017341142,NA
"208",2001-07-27,94.6423705141269,NA
"209",2001-07-28,96.6360496688445,NA
"210",2001-07-29,97.6335182709962,NA
"211",2001-07-30,97.6335182709962,NA
"212",2001-07-31,96.6360496688445,NA
"213",2001-08-01,94.6423705141269,NA
"214",2001-08-02,94.6423705141269,NA
"215",2001-08-03,97.6335182709962,NA
"216",2001-08-04,103.613239653712,NA
"217",2001-08-05,102.616530843711,NA
"218",2001-08-06,99.6268694466895,8
"219",2001-08-07,100.623138141156,NA
"220",2001-08-08,98.6297786615166,NA
"221",2001-08-09,102.616530843711,NA
"222",2001-08-10,96.6360496688445,NA
"223",2001-08-11,99.6268694466895,NA
"224",2001-08-12,101.620253845229,NA
"225",2001-08-13,106.602527374732,NA
"226",2001-08-14,107.5988126773,NA
"227",2001-08-15,107.5988126773,NA
"228",2001-08-16,110.588590346116,NA
"229",2001-08-17,111.584883952837,NA
"230",2001-08-18,105.606242072165,NA
"231",2001-08-19,95.6398017341142,NA
"232",2001-08-20,102.616530843711,NA
"233",2001-08-21,102.616530843711,NA
"234",2001-08-22,101.620253845229,NA
"235",2001-08-23,108.595550555327,NA
"236",2001-08-24,105.606242072165,NA
"237",2001-08-25,96.6360496688445,NA
"238",2001-08-26,104.609520804228,NA
"239",2001-08-27,115.570540023677,NA
"240",2001-08-28,118.559927402473,NA
"241",2001-08-29,110.588590346116,NA
"242",2001-08-30,117.563135541327,NA
"243",2001-08-31,116.566837782502,NA
"244",2001-09-01,116.566837782502,NA
"245",2001-09-02,112.581646747203,NA
"246",2001-09-03,115.570540023677,NA
"247",2001-09-04,128.522946511924,NA
"248",2001-09-05,227.160622468703,NA
"249",2001-09-06,182.325529236032,NA
"250",2001-09-07,124.537738868144,NA
"251",2001-09-08,117.563135541327,NA
"252",2001-09-09,169.372736590418,NA
"253",2001-09-10,292.917644762274,NA
"254",2001-09-11,176.346908097082,NA
"255",2001-09-12,151.439152716138,NA
"256",2001-09-13,140.479154894675,NA
"257",2001-09-14,134.501318516178,NA
"258",2001-09-15,132.508706390012,NA
"259",2001-09-16,130.516094263847,NA
"260",2001-09-17,127.526644600979,NA
"261",2001-09-18,125.534040779089,NA
"262",2001-09-19,125.534040779089,NA
"263",2001-09-20,123.541436957198,NA
"264",2001-09-21,141.475460957757,NA
"265",2001-09-22,140.479154894675,NA
"266",2001-09-23,147.453911855187,NA
"267",2001-09-24,133.505012453095,NA
"268",2001-09-25,129.519248422869,NA
"269",2001-09-26,128.522946511924,NA
"270",2001-09-27,127.526644600979,NA
"271",2001-09-28,125.534040779089,NA
"272",2001-09-29,123.541436957198,NA
"273",2001-09-30,123.541436957198,NA
"274",2001-10-01,123.541436957198,NA
"275",2001-10-02,122.545135046253,NA
"276",2001-10-03,121.548833135308,NA
"277",2001-10-04,121.548833135308,NA
"278",2001-10-05,131.512400326929,NA
"279",2001-10-06,150.442842500901,NA
"280",2001-10-07,161.402254868516,NA
"281",2001-10-08,157.417014007565,NA
"282",2001-10-09,150.442842500901,NA
"283",2001-10-10,146.45760163995,NA
"284",2001-10-11,143.468670994236,43
"285",2001-10-12,139.482848831592,NA
"286",2001-10-13,140.479154894675,NA
"287",2001-10-14,137.490236705426,NA
"288",2001-10-15,134.501318516178,NA
"289",2001-10-16,131.512400326929,NA
"290",2001-10-17,132.508706390012,NA
"291",2001-10-18,132.508706390012,NA
"292",2001-10-19,131.512400326929,NA
"293",2001-10-20,131.512400326929,NA
"294",2001-10-21,130.516094263847,NA
"295",2001-10-22,129.519248422869,NA
"296",2001-10-23,128.522946511924,NA
"297",2001-10-24,128.522946511924,NA
"298",2001-10-25,127.526644600979,NA
"299",2001-10-26,126.530342690034,NA
"300",2001-10-27,126.530342690034,NA
"301",2001-10-28,127.526644600979,NA
"302",2001-10-29,128.522946511924,NA
"303",2001-10-30,129.519248422869,NA
"304",2001-10-31,130.516094263847,NA
"305",2001-11-01,132.508706390012,NA
"306",2001-11-02,132.508706390012,NA
"307",2001-11-03,133.505012453095,NA
"308",2001-11-04,134.501318516178,NA
"309",2001-11-05,135.497624579261,NA
"310",2001-11-06,136.493930642343,NA
"311",2001-11-07,136.493930642343,NA
"312",2001-11-08,140.479154894675,NA
"313",2001-11-09,144.464981209474,NA
"314",2001-11-10,140.479154894675,NA
"315",2001-11-11,138.486542768509,NA
"316",2001-11-12,138.486542768509,NA
"317",2001-11-13,136.493930642343,NA
"318",2001-11-14,140.479154894675,NA
"319",2001-11-15,11557.294827355,NA
"320",2001-11-16,5609.27326534559,NA
"321",2001-11-17,897.682986159215,NA
"322",2001-11-18,412.475867114223,NA
"323",2001-11-19,287.936052164277,NA
"324",2001-11-20,232.1422150667,NA
"325",2001-11-21,201.255502216822,NA
"326",2001-11-22,185.314472338262,NA
"327",2001-11-23,171.365357020893,NA
"328",2001-11-24,159.40963443804,NA
"329",2001-11-25,153.431773146614,NA
"330",2001-11-26,148.450222070425,NA
"331",2001-11-27,143.468670994236,NA
"332",2001-11-28,144.464981209474,NA
"333",2001-11-29,145.461291424712,NA
"334",2001-11-30,141.475460957757,NA
"335",2001-12-01,137.490236705426,NA
"336",2001-12-02,139.482848831592,NA
"337",2001-12-03,137.490236705426,NA
"338",2001-12-04,131.512400326929,NA
"339",2001-12-05,130.516094263847,NA
"340",2001-12-06,128.522946511924,87
"341",2001-12-07,127.526644600979,NA
"342",2001-12-08,130.516094263847,NA
"343",2001-12-09,127.526644600979,NA
"344",2001-12-10,128.522946511924,NA
"345",2001-12-11,131.512400326929,NA
"346",2001-12-12,131.512400326929,NA
"347",2001-12-13,126.530342690034,NA
"348",2001-12-14,122.545135046253,NA
"349",2001-12-15,125.534040779089,NA
"350",2001-12-16,134.501318516178,NA
"351",2001-12-17,128.522946511924,NA
"352",2001-12-18,126.530342690034,NA
"353",2001-12-19,126.530342690034,NA
"354",2001-12-20,124.537738868144,NA
"355",2001-12-21,124.537738868144,NA
"356",2001-12-22,124.537738868144,NA
"357",2001-12-23,123.541436957198,NA
"358",2001-12-24,125.534040779089,NA
"359",2001-12-25,127.526644600979,NA
"360",2001-12-26,126.530342690034,NA
"361",2001-12-27,127.526644600979,NA
"362",2001-12-28,130.516094263847,NA
"363",2001-12-29,129.519248422869,NA
"364",2001-12-30,130.516094263847,NA
"365",2001-12-31,130.516094263847,NA
"366",2002-01-01,128.522946511924,NA
"367",2002-01-02,129.519248422869,NA
"368",2002-01-03,133.505012453095,NA
"369",2002-01-04,132.508706390012,NA
"370",2002-01-05,134.501318516178,NA
"371",2002-01-06,134.501318516178,NA
"372",2002-01-07,133.505012453095,NA
"373",2002-01-08,132.508706390012,NA
"374",2002-01-09,134.501318516178,NA
"375",2002-01-10,134.501318516178,NA
"376",2002-01-11,133.505012453095,NA
"377",2002-01-12,136.493930642343,NA
"378",2002-01-13,137.490236705426,NA
"379",2002-01-14,138.486542768509,NA
"380",2002-01-15,140.479154894675,NA
"381",2002-01-16,140.479154894675,NA
"382",2002-01-17,138.486542768509,NA
"383",2002-01-18,138.486542768509,NA
"384",2002-01-19,139.482848831592,NA
"385",2002-01-20,139.482848831592,NA
"386",2002-01-21,138.486542768509,NA
"387",2002-01-22,141.475460957757,NA
"388",2002-01-23,142.472360778999,NA
"389",2002-01-24,140.479154894675,NA
"390",2002-01-25,140.479154894675,NA
"391",2002-01-26,140.479154894675,NA
"392",2002-01-27,139.482848831592,NA
"393",2002-01-28,139.482848831592,NA
"394",2002-01-29,139.482848831592,NA
"395",2002-01-30,140.479154894675,NA
"396",2002-01-31,148.450222070425,NA
"397",2002-02-01,144.464981209474,NA
"398",2002-02-02,143.468670994236,NA
"399",2002-02-03,143.468670994236,NA
"400",2002-02-04,144.464981209474,NA
"401",2002-02-05,153.431773146614,NA
"402",2002-02-06,155.424393577089,NA
"403",2002-02-07,151.439152716138,NA
"404",2002-02-08,147.453911855187,NA
"405",2002-02-09,144.464981209474,NA
"406",2002-02-10,141.475460957757,NA
"407",2002-02-11,141.475460957757,NA
"408",2002-02-12,141.475460957757,NA
"409",2002-02-13,140.479154894675,NA
"410",2002-02-14,138.486542768509,NA
"411",2002-02-15,136.493930642343,NA
"412",2002-02-16,135.497624579261,NA
"413",2002-02-17,135.497624579261,NA
"414",2002-02-18,135.497624579261,NA
"415",2002-02-19,138.486542768509,NA
"416",2002-02-20,138.486542768509,NA
"417",2002-02-21,137.490236705426,NA
"418",2002-02-22,137.490236705426,NA
"419",2002-02-23,138.486542768509,NA
"420",2002-02-24,137.490236705426,NA
"421",2002-02-25,136.493930642343,NA
"422",2002-02-26,136.493930642343,NA
"423",2002-02-27,136.493930642343,NA
"424",2002-02-28,138.486542768509,NA
"425",2002-03-01,138.486542768509,NA
"426",2002-03-02,137.490236705426,NA
"427",2002-03-03,135.497624579261,NA
"428",2002-03-04,136.493930642343,NA
"429",2002-03-05,136.493930642343,NA
"430",2002-03-06,135.497624579261,NA
"431",2002-03-07,136.493930642343,NA
"432",2002-03-08,137.490236705426,NA
"433",2002-03-09,135.497624579261,NA
"434",2002-03-10,133.505012453095,NA
"435",2002-03-11,132.508706390012,NA
"436",2002-03-12,131.512400326929,NA
"437",2002-03-13,130.516094263847,NA
"438",2002-03-14,129.519248422869,NA
"439",2002-03-15,128.522946511924,NA
"440",2002-03-16,128.522946511924,NA
"441",2002-03-17,129.519248422869,NA
"442",2002-03-18,131.512400326929,NA
"443",2002-03-19,165.387495729467,NA
"444",2002-03-20,160.405944653278,NA
"445",2002-03-21,145.461291424712,NA
"446",2002-03-22,138.486542768509,NA
"447",2002-03-23,135.497624579261,NA
"448",2002-03-24,131.512400326929,NA
"449",2002-03-25,128.522946511924,NA
"450",2002-03-26,128.522946511924,NA
"451",2002-03-27,127.526644600979,NA
"452",2002-03-28,123.541436957198,NA
"453",2002-03-29,126.530342690034,NA
"454",2002-03-30,143.468670994236,NA
"455",2002-03-31,145.461291424712,NA
"456",2002-04-01,137.490236705426,NA
"457",2002-04-02,132.508706390012,NA
"458",2002-04-03,129.519248422869,NA
"459",2002-04-04,129.519248422869,NA
"460",2002-04-05,129.519248422869,NA
"461",2002-04-06,128.522946511924,NA
"462",2002-04-07,129.519248422869,NA
"463",2002-04-08,125.534040779089,NA
"464",2002-04-09,124.537738868144,NA
"465",2002-04-10,122.545135046253,NA
"466",2002-04-11,120.552531224363,NA
"467",2002-04-12,119.556229313418,NA
"468",2002-04-13,116.566837782502,NA
"469",2002-04-14,123.541436957198,NA
"470",2002-04-15,120.552531224363,NA
"471",2002-04-16,116.566837782502,NA
"472",2002-04-17,114.574242264852,NA
"473",2002-04-18,113.577944506028,31
"474",2002-04-19,113.577944506028,NA
"475",2002-04-20,111.584883952837,NA
"476",2002-04-21,111.584883952837,NA
"477",2002-04-22,112.581646747203,NA
"478",2002-04-23,110.588590346116,NA
"479",2002-04-24,108.595550555327,NA
"480",2002-04-25,109.591840009963,NA
"481",2002-04-26,113.577944506028,NA
"482",2002-04-27,112.581646747203,NA
"483",2002-04-28,108.595550555327,NA
"484",2002-04-29,101.620253845229,NA
"485",2002-04-30,94.8416176099461,NA
"486",2002-05-01,94.5427469662173,NA
"487",2002-05-02,92.0510073822584,NA
"488",2002-05-03,90.5551632648505,NA
"489",2002-05-04,90.3559219815395,NA
"490",2002-05-05,92.5491188940672,NA
"491",2002-05-06,89.5589568482955,NA
"492",2002-05-07,89.658577489951,NA
"493",2002-05-08,87.6647032597026,NA
"494",2002-05-09,95.6398017341142,NA
"495",2002-05-10,97.1341736362097,NA
"496",2002-05-11,96.6360496688445,NA
"497",2002-05-12,96.2375504949524,NA
"498",2002-05-13,95.5401769406412,NA
"499",2002-05-14,95.8390513210603,NA
"500",2002-05-15,94.1442527745788,NA
"501",2002-05-16,89.7581981316065,NA
"502",2002-05-17,90.455542623195,NA
"503",2002-05-18,89.3582259363105,NA
"504",2002-05-19,90.455542623195,NA
"505",2002-05-20,88.7605120504489,NA
"506",2002-05-21,89.0593689933797,NA
"507",2002-05-22,88.2624171455642,NA
"508",2002-05-23,89.658577489951,NA
"509",2002-05-24,91.252507756439,NA
"510",2002-05-25,90.7544045481615,NA
"511",2002-05-26,89.857818773262,NA
"512",2002-05-27,88.3620361265411,NA
"513",2002-05-28,105.606242072165,NA
"514",2002-05-29,98.2312745053084,NA
"515",2002-05-30,95.0408647057653,NA
"516",2002-05-31,92.8479858011524,NA
"517",2002-06-01,89.45933620664,NA
"518",2002-06-02,84.9735742381223,NA
"519",2002-06-03,82.9798445324759,NA
"520",2002-06-04,81.5842052737141,NA
"521",2002-06-05,80.5880611311779,NA
"522",2002-06-06,81.6838196879677,NA
"523",2002-06-07,84.7743395974702,NA
"524",2002-06-08,84.0756167892073,NA
"525",2002-06-09,80.1896034741634,NA
"526",2002-06-10,76.8011130139546,NA
"527",2002-06-11,77.0003376910336,NA
"528",2002-06-12,76.202803823462,NA
"529",2002-06-13,74.6090196912066,NA
"530",2002-06-14,72.8157090793386,NA
"531",2002-06-15,74.0110421969201,NA
"532",2002-06-16,74.1106532900519,NA
"533",2002-06-17,75.1070772325364,NA
"534",2002-06-18,75.6051347738662,NA
"535",2002-06-19,73.4133756381293,NA
"536",2002-06-20,71.6203759617571,NA
"537",2002-06-21,71.7199870548889,NA
"538",2002-06-22,70.723876123571,NA
"539",2002-06-23,70.9230983098346,NA
"540",2002-06-24,70.225820657912,NA
"541",2002-06-25,69.7277651922531,NA
"542",2002-06-26,68.831265354067,NA
"543",2002-06-27,69.9269873785167,NA
"544",2002-06-28,79.8897613936058,NA
"545",2002-06-29,86.1689820820349,NA
"546",2002-06-30,83.2786915115844,NA
"547",2002-07-01,92.6487411964289,NA
"548",2002-07-02,91.7521404751731,NA
"549",2002-07-03,186.310786705672,NA
"550",2002-07-04,162.398565083754,NA
"551",2002-07-05,1673.81511292728,NA
"552",2002-07-06,719.341971150891,NA
"553",2002-07-07,288.932370683876,NA
"554",2002-07-08,320.814563311062,NA
"555",2002-07-09,235.131170625499,NA
"556",2002-07-10,192.288672910132,NA
"557",2002-07-11,171.365357020893,NA
"558",2002-07-12,158.413324222803,NA
"559",2002-07-13,151.439152716138,NA
"560",2002-07-14,153.431773146614,NA
"561",2002-07-15,150.442842500901,NA
"562",2002-07-16,144.464981209474,NA
"563",2002-07-17,157.417014007565,NA
"564",2002-07-18,136.493930642343,NA
"565",2002-07-19,129.519248422869,NA
"566",2002-07-20,123.541436957198,NA
"567",2002-07-21,117.563135541327,NA
"568",2002-07-22,115.570540023677,NA
"569",2002-07-23,110.588590346116,NA
"570",2002-07-24,108.595550555327,NA
"571",2002-07-25,106.602527374732,NA
"572",2002-07-26,103.613239653712,NA
"573",2002-07-27,99.6268694466895,NA
"574",2002-07-28,98.5301526224646,NA
"575",2002-07-29,95.9386761145333,NA
"576",2002-07-30,122.545135046253,NA
"577",2002-07-31,119.556229313418,NA
"578",2002-08-01,108.595550555327,27
"579",2002-08-02,103.613239653712,NA
"580",2002-08-03,101.620253845229,NA
"581",2002-08-04,99.6268694466895,NA
"582",2002-08-05,100.623138141156,NA
"583",2002-08-06,100.623138141156,NA
"584",2002-08-07,98.7294047005686,NA
"585",2002-08-08,98.8290307396207,NA
"586",2002-08-09,99.3279888383495,NA
"587",2002-08-10,99.4276157077961,NA
"588",2002-08-11,97.8327703491003,NA
"589",2002-08-12,93.7457585829404,NA
"590",2002-08-13,92.5491188940672,NA
"591",2002-08-14,91.1528871147835,NA
"592",2002-08-15,89.2586069553335,NA
"593",2002-08-16,89.9574394149175,NA
"594",2002-08-17,88.3620361265411,NA
"595",2002-08-18,85.6708954804047,NA
"596",2002-08-19,90.654783906506,NA
"597",2002-08-20,89.1589879743566,NA
"598",2002-08-21,85.6708954804047,NA
"599",2002-08-22,83.8763854698015,NA
"600",2002-08-23,83.2786915115844,NA
"601",2002-08-24,82.2815061734894,NA
"602",2002-08-25,81.5842052737141,NA
"603",2002-08-26,78.1963375236666,NA
"604",2002-08-27,78.2959506924865,NA
"605",2002-08-28,76.6018883368756,NA
"606",2002-08-29,77.6976240608101,NA
"607",2002-08-30,80.6876755454315,NA
"608",2002-08-31,80.6876755454315,NA
"609",2002-09-01,80.4884467169243,NA
"610",2002-09-02,80.0899890599098,NA
"611",2002-09-03,79.3916955495061,NA
"612",2002-09-04,79.0928560430462,NA
"613",2002-09-05,77.2991747066521,NA
"614",2002-09-06,73.9114311037883,NA
"615",2002-09-07,78.0967243548466,NA
"616",2002-09-08,97.3346401538401,NA
"617",2002-09-09,111.584883952837,NA
"618",2002-09-10,94.9412411578557,NA
"619",2002-09-11,88.6608930694719,NA
"620",2002-09-12,86.6670686836652,NA
"621",2002-09-13,83.6771541503959,NA
"622",2002-09-14,82.4817662339616,NA
"623",2002-09-15,81.9826629307286,NA
"624",2002-09-16,83.1790758518816,NA
"625",2002-09-17,82.1818917592358,NA
"626",2002-09-18,81.8830485164749,NA
"627",2002-09-19,85.1728088787744,NA
"628",2002-09-20,82.9798445324759,NA
"629",2002-09-21,80.4884467169243,NA
"630",2002-09-22,78.5947901989464,NA
"631",2002-09-23,77.3987870451916,NA
"632",2002-09-24,78.0967243548466,NA
"633",2002-09-25,78.1963375236666,NA
"634",2002-09-26,78.6944033677663,NA
"635",2002-09-27,78.1963375236666,NA
"636",2002-09-28,73.9114311037883,NA
"637",2002-09-29,73.114542358734,NA
"638",2002-09-30,73.6125978243929,NA
"639",2002-10-01,74.7086311994725,NA
"640",2002-10-02,74.4097966746747,NA
"641",2002-10-03,74.3098754763154,NA
"642",2002-10-04,73.7122089175247,NA
"643",2002-10-05,72.616486893075,NA
"644",2002-10-06,73.8118200106565,NA
"645",2002-10-07,78.0967243548466,NA
"646",2002-10-08,112.581646747203,NA
"647",2002-10-09,122.545135046253,NA
"648",2002-10-10,104.609520804228,68
"649",2002-10-11,95.3409273536951,NA
"650",2002-10-12,91.053266473128,NA
"651",2002-10-13,88.1627981645873,NA
"652",2002-10-14,88.4616551075181,NA
"653",2002-10-15,91.252507756439,NA
"654",2002-10-16,89.3582259363105,NA
"655",2002-10-17,86.4678340430131,NA
"656",2002-10-18,85.8701301210568,NA
"657",2002-10-19,111.584883952837,NA
"658",2002-10-20,112.581646747203,NA
"659",2002-10-21,102.616530843711,NA
"660",2002-10-22,99.0282828177247,NA
"661",2002-10-23,1105.91355675553,NA
"662",2002-10-24,807.018000875654,NA
"663",2002-10-25,318.821926271863,NA
"664",2002-10-26,246.090674341094,NA
"665",2002-10-27,218.192846462792,NA
"666",2002-10-28,198.266559114592,NA
"667",2002-10-29,187.307101073082,NA
"668",2002-10-30,175.350597881844,NA
"669",2002-10-31,168.37642637518,NA
"670",2002-11-01,168.37642637518,NA
"671",2002-11-02,176.346908097082,NA
"672",2002-11-03,167.380116159942,NA
"673",2002-11-04,164.391185514229,NA
"674",2002-11-05,160.405944653278,NA
"675",2002-11-06,155.424393577089,NA
"676",2002-11-07,152.435462931376,NA
"677",2002-11-08,151.439152716138,NA
"678",2002-11-09,149.446532285663,NA
"679",2002-11-10,147.453911855187,NA
"680",2002-11-11,145.461291424712,NA
"681",2002-11-12,144.464981209474,NA
"682",2002-11-13,143.468670994236,NA
"683",2002-11-14,142.472360778999,NA
"684",2002-11-15,141.475460957757,NA
"685",2002-11-16,141.475460957757,NA
"686",2002-11-17,140.479154894675,NA
"687",2002-11-18,136.493930642343,NA
"688",2002-11-19,133.505012453095,NA
"689",2002-11-20,133.505012453095,NA
"690",2002-11-21,131.512400326929,NA
"691",2002-11-22,130.516094263847,NA
